die_id,source,row,col,x_um,y_um,cell_name,site,test_enabled,bin,notes
D01565,gds_references,,,12334.0,14805.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01566,gds_references,,,15858.0,14805.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01567,gds_references,,,19382.0,14805.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01568,gds_references,,,22906.0,14805.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01569,gds_references,,,26430.0,14805.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01570,gds_references,,,29954.0,14805.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01571,gds_references,,,33478.0,14805.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01572,gds_references,,,37002.0,14805.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01573,gds_references,,,40526.0,14805.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01574,gds_references,,,44050.0,14805.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01575,gds_references,,,47574.0,14805.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01576,gds_references,,,51098.0,14805.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01577,gds_references,,,54622.0,14805.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01578,gds_references,,,58146.0,14805.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01579,gds_references,,,61670.0,14805.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01580,gds_references,,,-61670.0,16450.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01581,gds_references,,,-58146.0,16450.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01582,gds_references,,,-54622.0,16450.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01583,gds_references,,,-51098.0,16450.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01584,gds_references,,,-47574.0,16450.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01585,gds_references,,,-44050.0,16450.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01586,gds_references,,,-40526.0,16450.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01587,gds_references,,,-37002.0,16450.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01588,gds_references,,,-33478.0,16450.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01589,gds_references,,,-29954.0,16450.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01590,gds_references,,,-26430.0,16450.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01591,gds_references,,,-22906.0,16450.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01592,gds_references,,,-19382.0,16450.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01593,gds_references,,,-15858.0,16450.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01594,gds_references,,,-12334.0,16450.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01595,gds_references,,,-8810.0,16450.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01596,gds_references,,,-5286.0,16450.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01597,gds_references,,,-1762.0,16450.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01598,gds_references,,,1762.0,16450.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01599,gds_references,,,5286.0,16450.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01600,gds_references,,,8810.0,16450.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01601,gds_references,,,12334.0,16450.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01602,gds_references,,,15858.0,16450.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01603,gds_references,,,19382.0,16450.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01604,gds_references,,,22906.0,16450.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01605,gds_references,,,26430.0,16450.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01606,gds_references,,,29954.0,16450.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01607,gds_references,,,33478.0,16450.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01608,gds_references,,,37002.0,16450.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01609,gds_references,,,40526.0,16450.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01610,gds_references,,,44050.0,16450.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01611,gds_references,,,47574.0,16450.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01612,gds_references,,,51098.0,16450.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01613,gds_references,,,54622.0,16450.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01614,gds_references,,,58146.0,16450.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01615,gds_references,,,61670.0,16450.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01616,gds_references,,,-61670.0,18095.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01617,gds_references,,,-58146.0,18095.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01618,gds_references,,,-54622.0,18095.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01619,gds_references,,,-51098.0,18095.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01620,gds_references,,,-47574.0,18095.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01621,gds_references,,,-44050.0,18095.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01622,gds_references,,,-40526.0,18095.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01623,gds_references,,,-37002.0,18095.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01624,gds_references,,,-33478.0,18095.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01625,gds_references,,,-29954.0,18095.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01626,gds_references,,,-26430.0,18095.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01627,gds_references,,,-22906.0,18095.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01628,gds_references,,,-19382.0,18095.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01629,gds_references,,,-15858.0,18095.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01630,gds_references,,,-12334.0,18095.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01631,gds_references,,,-8810.0,18095.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01632,gds_references,,,-5286.0,18095.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01633,gds_references,,,-1762.0,18095.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01634,gds_references,,,1762.0,18095.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01635,gds_references,,,5286.0,18095.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01636,gds_references,,,8810.0,18095.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01637,gds_references,,,12334.0,18095.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01638,gds_references,,,15858.0,18095.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01639,gds_references,,,19382.0,18095.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01640,gds_references,,,22906.0,18095.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01641,gds_references,,,26430.0,18095.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01642,gds_references,,,29954.0,18095.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01643,gds_references,,,33478.0,18095.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01644,gds_references,,,37002.0,18095.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01645,gds_references,,,40526.0,18095.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01646,gds_references,,,44050.0,18095.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01647,gds_references,,,47574.0,18095.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01648,gds_references,,,51098.0,18095.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01649,gds_references,,,54622.0,18095.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01650,gds_references,,,58146.0,18095.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01651,gds_references,,,61670.0,18095.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01652,gds_references,,,-61670.0,19740.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01653,gds_references,,,-58146.0,19740.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01654,gds_references,,,-54622.0,19740.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01655,gds_references,,,-51098.0,19740.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01656,gds_references,,,-47574.0,19740.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01657,gds_references,,,-44050.0,19740.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01658,gds_references,,,-40526.0,19740.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01659,gds_references,,,-37002.0,19740.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01660,gds_references,,,-33478.0,19740.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01661,gds_references,,,-29954.0,19740.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01662,gds_references,,,-26430.0,19740.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01663,gds_references,,,-22906.0,19740.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01664,gds_references,,,-19382.0,19740.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01665,gds_references,,,-15858.0,19740.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01666,gds_references,,,-12334.0,19740.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01667,gds_references,,,-8810.0,19740.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01668,gds_references,,,-5286.0,19740.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01669,gds_references,,,-1762.0,19740.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01670,gds_references,,,1762.0,19740.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01671,gds_references,,,5286.0,19740.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01672,gds_references,,,8810.0,19740.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01673,gds_references,,,12334.0,19740.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01674,gds_references,,,15858.0,19740.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01675,gds_references,,,19382.0,19740.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01676,gds_references,,,22906.0,19740.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01677,gds_references,,,26430.0,19740.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01678,gds_references,,,29954.0,19740.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01679,gds_references,,,33478.0,19740.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01680,gds_references,,,37002.0,19740.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01681,gds_references,,,40526.0,19740.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01682,gds_references,,,44050.0,19740.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01683,gds_references,,,47574.0,19740.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01684,gds_references,,,51098.0,19740.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01685,gds_references,,,54622.0,19740.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01686,gds_references,,,58146.0,19740.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01687,gds_references,,,61670.0,19740.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01688,gds_references,,,-61670.0,21385.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01689,gds_references,,,-58146.0,21385.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01690,gds_references,,,-54622.0,21385.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01691,gds_references,,,-51098.0,21385.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01692,gds_references,,,-47574.0,21385.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01693,gds_references,,,-44050.0,21385.0,single_die,,1,UNTESTED,Generated from selected top-cell references
